"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5064","Example #4","api","Tue Mar 24 01:12:33 UTC 2026","passed","Tue Mar 24 01:12:38 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","121","Example #1","api","Tue Mar 24 01:12:30 UTC 2026","passed","Tue Mar 24 01:12:30 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","46","Example #3","api","Tue Mar 24 01:12:30 UTC 2026","passed","Tue Mar 24 01:12:30 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","52","Example #1","api","Tue Mar 24 01:12:30 UTC 2026","passed","Tue Mar 24 01:12:30 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","136","Scenario_3 - Retrieve and partially update a product","api","Tue Mar 24 01:12:30 UTC 2026","passed","Tue Mar 24 01:12:30 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","50","Example #3","api","Tue Mar 24 01:12:35 UTC 2026","passed","Tue Mar 24 01:12:35 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","11292","Example #2","web-chrome","Tue Mar 24 01:12:38 UTC 2026","passed","Tue Mar 24 01:12:49 UTC 2026","Web Automation > Scenario_2 - Add random item to cart and verify details","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","3062","Example #3","api","Tue Mar 24 01:12:30 UTC 2026","passed","Tue Mar 24 01:12:33 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","874","Example #2","web-chrome","Tue Mar 24 01:12:41 UTC 2026","passed","Tue Mar 24 01:12:42 UTC 2026","Web Automation > Scenario_3 - Can sort items by name on inventory page","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","145","Scenario_1 - Retrieve all products with filtered fields","api","Tue Mar 24 01:12:30 UTC 2026","passed","Tue Mar 24 01:12:30 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","253","Example #2","api","Tue Mar 24 01:12:30 UTC 2026","passed","Tue Mar 24 01:12:30 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","703","Scenario_4 - Locked out user receives error message","web-chrome","Tue Mar 24 01:12:42 UTC 2026","passed","Tue Mar 24 01:12:43 UTC 2026","Web Automation","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","128","Scenario_2 - Create a new product","api","Tue Mar 24 01:12:30 UTC 2026","passed","Tue Mar 24 01:12:30 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1043","Example #1","web-chrome","Tue Mar 24 01:12:40 UTC 2026","passed","Tue Mar 24 01:12:41 UTC 2026","Web Automation > Scenario_3 - Can sort items by name on inventory page","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","1436","Scenario_1 - Full checkout flow after removing an item from the cart","web-chrome","Tue Mar 24 01:12:43 UTC 2026","passed","Tue Mar 24 01:12:44 UTC 2026","Web Automation","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","1207","Example #1","web-chrome","Tue Mar 24 01:12:36 UTC 2026","passed","Tue Mar 24 01:12:38 UTC 2026","Web Automation > Scenario_2 - Add random item to cart and verify details","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","43","Example #1","api","Tue Mar 24 01:12:35 UTC 2026","passed","Tue Mar 24 01:12:35 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","5051","Example #2","api","Tue Mar 24 01:12:30 UTC 2026","passed","Tue Mar 24 01:12:35 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","43","Example #2","api","Tue Mar 24 01:12:35 UTC 2026","passed","Tue Mar 24 01:12:35 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
