"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5102","Example #2","api","Wed Feb 18 01:18:04 UTC 2026","passed","Wed Feb 18 01:18:09 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1132","Example #1","web-chrome","Wed Feb 18 01:18:11 UTC 2026","passed","Wed Feb 18 01:18:12 UTC 2026","Web Automation > Scenario_2 - Add random item to cart and verify details","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","93","Example #1","api","Wed Feb 18 01:18:04 UTC 2026","passed","Wed Feb 18 01:18:04 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1373","Scenario_1 - Full checkout flow after removing an item from the cart","web-chrome","Wed Feb 18 01:18:16 UTC 2026","passed","Wed Feb 18 01:18:18 UTC 2026","Web Automation","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","185","Scenario_2 - Create a new product","api","Wed Feb 18 01:18:03 UTC 2026","passed","Wed Feb 18 01:18:04 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","95","Example #3","api","Wed Feb 18 01:18:09 UTC 2026","passed","Wed Feb 18 01:18:09 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","3098","Example #3","api","Wed Feb 18 01:18:04 UTC 2026","passed","Wed Feb 18 01:18:07 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","89","Example #1","api","Wed Feb 18 01:18:09 UTC 2026","passed","Wed Feb 18 01:18:09 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","193","Scenario_3 - Retrieve and partially update a product","api","Wed Feb 18 01:18:04 UTC 2026","passed","Wed Feb 18 01:18:04 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1066","Example #1","web-chrome","Wed Feb 18 01:18:13 UTC 2026","passed","Wed Feb 18 01:18:14 UTC 2026","Web Automation > Scenario_3 - Can sort items by name on inventory page","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","144","Example #1","api","Wed Feb 18 01:18:04 UTC 2026","passed","Wed Feb 18 01:18:04 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","884","Scenario_4 - Locked out user receives error message","web-chrome","Wed Feb 18 01:18:15 UTC 2026","passed","Wed Feb 18 01:18:16 UTC 2026","Web Automation","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","11713","Example #2","web-chrome","Wed Feb 18 01:18:14 UTC 2026","passed","Wed Feb 18 01:18:26 UTC 2026","Web Automation > Scenario_2 - Add random item to cart and verify details","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","5103","Example #4","api","Wed Feb 18 01:18:07 UTC 2026","passed","Wed Feb 18 01:18:13 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","87","Example #2","api","Wed Feb 18 01:18:09 UTC 2026","passed","Wed Feb 18 01:18:09 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","84","Example #3","api","Wed Feb 18 01:18:04 UTC 2026","passed","Wed Feb 18 01:18:04 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","307","Example #2","api","Wed Feb 18 01:18:04 UTC 2026","passed","Wed Feb 18 01:18:04 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1116","Example #2","web-chrome","Wed Feb 18 01:18:14 UTC 2026","passed","Wed Feb 18 01:18:15 UTC 2026","Web Automation > Scenario_3 - Can sort items by name on inventory page","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","189","Scenario_1 - Retrieve all products with filtered fields","api","Wed Feb 18 01:18:03 UTC 2026","passed","Wed Feb 18 01:18:04 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
