"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35","Example #3","api","Thu Jan 29 14:44:08 UTC 2026","passed","Thu Jan 29 14:44:08 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","3045","Example #3","api","Thu Jan 29 14:44:08 UTC 2026","passed","Thu Jan 29 14:44:11 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","190","Scenario_2 - Create a new product","api","Thu Jan 29 14:44:07 UTC 2026","passed","Thu Jan 29 14:44:07 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1101","Example #1","web-chrome","Thu Jan 29 14:44:17 UTC 2026","passed","Thu Jan 29 14:44:18 UTC 2026","Web Automation > Scenario_3 - Can sort items by name on inventory page","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","41","Example #1","api","Thu Jan 29 14:44:08 UTC 2026","passed","Thu Jan 29 14:44:08 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","236","Scenario_1 - Retrieve all products with filtered fields","api","Thu Jan 29 14:44:07 UTC 2026","passed","Thu Jan 29 14:44:07 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","5036","Example #2","api","Thu Jan 29 14:44:08 UTC 2026","passed","Thu Jan 29 14:44:13 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","22","Example #2","api","Thu Jan 29 14:44:13 UTC 2026","passed","Thu Jan 29 14:44:13 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1177","Example #1","web-chrome","Thu Jan 29 14:44:14 UTC 2026","passed","Thu Jan 29 14:44:15 UTC 2026","Web Automation > Scenario_2 - Add random item to cart and verify details","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","240","Example #2","api","Thu Jan 29 14:44:08 UTC 2026","passed","Thu Jan 29 14:44:08 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1448","Scenario_1 - Full checkout flow after removing an item from the cart","web-chrome","Thu Jan 29 14:44:20 UTC 2026","passed","Thu Jan 29 14:44:22 UTC 2026","Web Automation","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","117","Scenario_3 - Retrieve and partially update a product","api","Thu Jan 29 14:44:07 UTC 2026","passed","Thu Jan 29 14:44:08 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","32","Example #3","api","Thu Jan 29 14:44:13 UTC 2026","passed","Thu Jan 29 14:44:13 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","107","Example #1","api","Thu Jan 29 14:44:07 UTC 2026","passed","Thu Jan 29 14:44:08 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","795","Scenario_4 - Locked out user receives error message","web-chrome","Thu Jan 29 14:44:19 UTC 2026","passed","Thu Jan 29 14:44:20 UTC 2026","Web Automation","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","1221","Example #2","web-chrome","Thu Jan 29 14:44:18 UTC 2026","passed","Thu Jan 29 14:44:19 UTC 2026","Web Automation > Scenario_3 - Can sort items by name on inventory page","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","5064","Example #4","api","Thu Jan 29 14:44:11 UTC 2026","passed","Thu Jan 29 14:44:16 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","26","Example #1","api","Thu Jan 29 14:44:13 UTC 2026","passed","Thu Jan 29 14:44:13 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","11812","Example #2","web-chrome","Thu Jan 29 14:44:18 UTC 2026","passed","Thu Jan 29 14:44:30 UTC 2026","Web Automation > Scenario_2 - Add random item to cart and verify details","../../.features-gen/web/features/web-automation.feature.spec.js","",""
