"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","294","Scenario_1 - Retrieve all products with filtered fields","api","Tue Mar 10 01:09:19 UTC 2026","passed","Tue Mar 10 01:09:19 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","262","Scenario_2 - Create a new product","api","Tue Mar 10 01:09:19 UTC 2026","passed","Tue Mar 10 01:09:19 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","5137","Example #2","api","Tue Mar 10 01:09:20 UTC 2026","passed","Tue Mar 10 01:09:25 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","693","Scenario_4 - Locked out user receives error message","web-chrome","Tue Mar 10 01:09:32 UTC 2026","passed","Tue Mar 10 01:09:33 UTC 2026","Web Automation","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","5135","Example #4","api","Tue Mar 10 01:09:23 UTC 2026","passed","Tue Mar 10 01:09:29 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","11242","Example #2","web-chrome","Tue Mar 10 01:09:28 UTC 2026","passed","Tue Mar 10 01:09:39 UTC 2026","Web Automation > Scenario_2 - Add random item to cart and verify details","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","126","Example #3","api","Tue Mar 10 01:09:20 UTC 2026","passed","Tue Mar 10 01:09:20 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","861","Example #2","web-chrome","Tue Mar 10 01:09:31 UTC 2026","passed","Tue Mar 10 01:09:32 UTC 2026","Web Automation > Scenario_3 - Can sort items by name on inventory page","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","143","Example #1","api","Tue Mar 10 01:09:19 UTC 2026","passed","Tue Mar 10 01:09:20 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","137","Example #2","api","Tue Mar 10 01:09:25 UTC 2026","passed","Tue Mar 10 01:09:25 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1046","Example #1","web-chrome","Tue Mar 10 01:09:30 UTC 2026","passed","Tue Mar 10 01:09:31 UTC 2026","Web Automation > Scenario_3 - Can sort items by name on inventory page","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","288","Scenario_3 - Retrieve and partially update a product","api","Tue Mar 10 01:09:19 UTC 2026","passed","Tue Mar 10 01:09:20 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1185","Example #1","web-chrome","Tue Mar 10 01:09:26 UTC 2026","passed","Tue Mar 10 01:09:28 UTC 2026","Web Automation > Scenario_2 - Add random item to cart and verify details","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","1414","Scenario_1 - Full checkout flow after removing an item from the cart","web-chrome","Tue Mar 10 01:09:33 UTC 2026","passed","Tue Mar 10 01:09:34 UTC 2026","Web Automation","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","3146","Example #3","api","Tue Mar 10 01:09:20 UTC 2026","passed","Tue Mar 10 01:09:23 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","133","Example #1","api","Tue Mar 10 01:09:25 UTC 2026","passed","Tue Mar 10 01:09:25 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","128","Example #3","api","Tue Mar 10 01:09:25 UTC 2026","passed","Tue Mar 10 01:09:25 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","337","Example #2","api","Tue Mar 10 01:09:20 UTC 2026","passed","Tue Mar 10 01:09:20 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","139","Example #1","api","Tue Mar 10 01:09:20 UTC 2026","passed","Tue Mar 10 01:09:20 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
