"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","78","Example #1","api","Thu Mar 19 01:18:48 UTC 2026","passed","Thu Mar 19 01:18:48 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","5074","Example #2","api","Thu Mar 19 01:18:48 UTC 2026","passed","Thu Mar 19 01:18:53 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","71","Example #3","api","Thu Mar 19 01:18:48 UTC 2026","passed","Thu Mar 19 01:18:48 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1492","Scenario_1 - Full checkout flow after removing an item from the cart","web-chrome","Thu Mar 19 01:19:00 UTC 2026","passed","Thu Mar 19 01:19:02 UTC 2026","Web Automation","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","70","Example #1","api","Thu Mar 19 01:18:53 UTC 2026","passed","Thu Mar 19 01:18:53 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","11806","Example #2","web-chrome","Thu Mar 19 01:18:59 UTC 2026","passed","Thu Mar 19 01:19:11 UTC 2026","Web Automation > Scenario_2 - Add random item to cart and verify details","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","298","Scenario_1 - Retrieve all products with filtered fields","api","Thu Mar 19 01:18:48 UTC 2026","passed","Thu Mar 19 01:18:48 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","78","Example #1","api","Thu Mar 19 01:18:48 UTC 2026","passed","Thu Mar 19 01:18:48 UTC 2026","Products API > Scenario_4 - Fixed response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1192","Example #2","web-chrome","Thu Mar 19 01:18:58 UTC 2026","passed","Thu Mar 19 01:18:59 UTC 2026","Web Automation > Scenario_3 - Can sort items by name on inventory page","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","1019","Scenario_4 - Locked out user receives error message","web-chrome","Thu Mar 19 01:18:59 UTC 2026","passed","Thu Mar 19 01:19:00 UTC 2026","Web Automation","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","1205","Example #1","web-chrome","Thu Mar 19 01:18:55 UTC 2026","passed","Thu Mar 19 01:18:56 UTC 2026","Web Automation > Scenario_2 - Add random item to cart and verify details","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","67","Example #3","api","Thu Mar 19 01:18:53 UTC 2026","passed","Thu Mar 19 01:18:54 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","75","Example #2","api","Thu Mar 19 01:18:53 UTC 2026","passed","Thu Mar 19 01:18:53 UTC 2026","Products API > Scenario_4 - Invalid delay boundaries","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","3083","Example #3","api","Thu Mar 19 01:18:49 UTC 2026","passed","Thu Mar 19 01:18:52 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","5076","Example #4","api","Thu Mar 19 01:18:52 UTC 2026","passed","Thu Mar 19 01:18:57 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","320","Scenario_2 - Create a new product","api","Thu Mar 19 01:18:48 UTC 2026","passed","Thu Mar 19 01:18:48 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","283","Example #2","api","Thu Mar 19 01:18:48 UTC 2026","passed","Thu Mar 19 01:18:49 UTC 2026","Products API > Scenario_4 - Dynamic response time validation","../../.features-gen/api/features/api-automation.feature.spec.js","",""
"","1231","Example #1","web-chrome","Thu Mar 19 01:18:57 UTC 2026","passed","Thu Mar 19 01:18:58 UTC 2026","Web Automation > Scenario_3 - Can sort items by name on inventory page","../../.features-gen/web/features/web-automation.feature.spec.js","",""
"","154","Scenario_3 - Retrieve and partially update a product","api","Thu Mar 19 01:18:48 UTC 2026","passed","Thu Mar 19 01:18:48 UTC 2026","Products API","../../.features-gen/api/features/api-automation.feature.spec.js","",""
